id_dokumenta,prejeto,,placnik,prejemnik,referenca_dobro,znesek,datum_placila,zastopnik_dolznika,upnik_trr,upnik_banka,dolznik_trr,dolznik_banka
9289598,2017-03-30,09:14:56,OBČINA IZOLA,CENTER ZA SOCIALNO DELO IZOLA,SI99,19496.40,,Kolenc Igor,SI56011006030302241,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9289797,2017-03-30,09:35:56,OBČINA IZOLA,CENTER ZA SOCIALNO DELO IZOLA,SI99,541.67,,Kolenc Igor,SI56011006030302241,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9293276,2017-03-30,13:13:00,OBČINA IZOLA,NANA POVŠIČ RUŽIĆ - NOTARKA,,51.24,,Kolenc Igor,SI56101000043420881,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9295389,2017-03-30,15:20:23,OBČINA IZOLA,SKAT - Trgovina d.o.o.,SI004086-1001267,27.10,2017-05-11,Kolenc Igor,SI56101000000034915,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9295797,2017-03-30,15:56:58,OBČINA IZOLA,SAOP Računalništvo d.o.o.,SI00799-0119009,269.86,2017-05-08,Kolenc Igor,SI56051008010777371,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9296963,2017-03-30,17:03:47,OBČINA IZOLA,PLANET GV Poslovno izobraževanje d.o.o.,SI0070700884,536.80,2017-05-26,Kolenc Igor,SI56029210089918850,LJBASI2XXXX,SI56012400100006381,UJPLSI2DICL
9296964,2017-03-30,17:03:47,OBČINA IZOLA,PLANET GV Poslovno izobraževanje d.o.o.,SI0070700885,268.40,2017-05-11,Kolenc Igor,SI56029210089918850,LJBASI2XXXX,SI56012400100006381,UJPLSI2DICL
9298386,2017-03-30,21:26:02,OBČINA IZOLA,"GOSTINSTVO, BRUNO ZARO, S.P.",SI00201715,829.60,2017-05-12,Kolenc Igor,SI56101000047949326,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9298555,2017-03-30,22:53:57,OBČINA IZOLA,"Grafično oblikovanje MOARE, Irena Kresevič, s.p.",SI0007-17,520.00,2017-05-12,Kolenc Igor,SI56101000046418181,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9322595,2017-04-02,11:21:58,OBČINA IZOLA,"O2, trgovina in poslovne storitve, d.o.o.",SI002017-00001,369.17,2017-05-26,Kolenc Igor,SI56290000055629066,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9325290,2017-04-03,06:59:53,OBČINA IZOLA,"TELEKOM SLOVENIJE, d.d.",SI120150375024300,23.25,2017-05-11,Kolenc Igor,SI56051008012087356,ABANSI2XXXX,SI56012400100006381,UJPLSI2DICL
9329663,2017-04-03,09:22:27,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI12253464471,64.69,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9329664,2017-04-03,09:22:27,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI12253464692,5.03,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9329690,2017-04-03,09:22:31,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI12253459443,4.20,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9329692,2017-04-03,09:22:31,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI12253459451,24.56,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9329708,2017-04-03,09:22:33,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI12253460140,143.62,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9329730,2017-04-03,09:22:37,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI12253464480,461.90,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9329752,2017-04-03,09:22:40,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI12253460131,72.03,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9331165,2017-04-03,10:01:57,OBČINA IZOLA,"ODVETNIŠKA DRUŽBA MONIKA MAVSAR o.p., d.o.o.",SI002017-153,7564.00,2017-05-26,Kolenc Igor,SI56022370259664827,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9331350,2017-04-03,10:12:34,OBČINA IZOLA,SIUS storitve in svetovanje d.o.o.,,183.00,,Kolenc Igor,SI56101000039764078,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9333184,2017-04-03,10:21:41,OBČINA IZOLA,"TELEKOM SLOVENIJE, d.d.",SI120150373648722,1501.75,2017-05-08,Kolenc Igor,SI56051008012087356,ABANSI2XXXX,SI56012400100006381,UJPLSI2DICL
9334701,2017-04-03,10:25:29,OBČINA IZOLA,"TELEKOM SLOVENIJE, d.d.",SI120150374005590,11.60,2017-05-11,Kolenc Igor,SI56051008012087356,ABANSI2XXXX,SI56012400100006381,UJPLSI2DICL
9335407,2017-04-03,10:27:32,OBČINA IZOLA,"TELEKOM SLOVENIJE, d.d.",SI120150373706226,45.55,2017-05-11,Kolenc Igor,SI56051008012087356,ABANSI2XXXX,SI56012400100006381,UJPLSI2DICL
9335702,2017-04-03,10:28:15,OBČINA IZOLA,"TELEKOM SLOVENIJE, d.d.",SI120150373354559,11.62,2017-05-11,Kolenc Igor,SI56051008012087356,ABANSI2XXXX,SI56012400100006381,UJPLSI2DICL
9336213,2017-04-03,10:29:32,OBČINA IZOLA,"TELEKOM SLOVENIJE, d.d.",SI120150373232020,11.62,2017-05-11,Kolenc Igor,SI56051008012087356,ABANSI2XXXX,SI56012400100006381,UJPLSI2DICL
9338454,2017-04-03,11:26:08,OBČINA IZOLA,"HABIT Upravljanje z nepremičninami, d.o.o.",SI127770000003949,-81.06,,Kolenc Igor,SI56610000013217276,HDELSI22XXX,SI56012400100006381,BSLJSI2XXXX
9339755,2017-04-03,12:00:25,OBČINA IZOLA,NANA POVŠIČ RUŽIĆ - NOTARKA,,461.16,,Kolenc Igor,SI56101000043420881,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9340211,2017-04-03,12:11:55,OBČINA IZOLA,GASILSKA ZVEZA IZOLA - UNIONE DELLE ASSOCIAZIONI DEI VIGILI DEL FUOCO DI ISOLA,SI0004-2017,1024.45,2017-05-08,Kolenc Igor,SI56101000029206016,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9343019,2017-04-03,13:08:46,OBČINA IZOLA,"DEOS, celostna oskrba starostnikov, d.o.o.",SI00030117000615,680.16,2017-05-19,Kolenc Igor,SI56029240018554445,LJBASI2XXXX,SI56012400100006381,UJPLSI2DICL
9344735,2017-04-03,13:36:50,OBČINA IZOLA,VARSTVENO DELOVNI CENTER AJDOVŠČINA-VIPAVA,SI120015000018184,1008.10,2017-05-26,Kolenc Igor,SI56011006000016707,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9345054,2017-04-03,13:43:35,OBČINA IZOLA,"G-REGA, Zavod za rekreacijo, šport in prosti čas",SI00599-2017,382.17,2017-05-12,Kolenc Igor,SI56020430090923239,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9345171,2017-04-03,13:49:03,OBČINA IZOLA,GASILSKA ZVEZA IZOLA - UNIONE DELLE ASSOCIAZIONI DEI VIGILI DEL FUOCO DI ISOLA,SI0005-2017,660.55,2017-05-08,Kolenc Igor,SI56101000029206016,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9346854,2017-04-03,14:39:31,OBČINA IZOLA,"KRO, Podjetje za proizvodnjo, nabavo, prodajo, marketing in zastopstvo, d.o.o.",SI0022-189-0000419,1000.13,2017-05-08,Kolenc Igor,SI56020210013491351,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9348753,2017-04-03,15:25:49,OBČINA IZOLA,Intermatic inženiring & consulting d.o.o.,SI121730000117007,2533.94,2017-05-26,Kolenc Igor,SI56031311005710295,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9350678,2017-04-03,17:52:40,OBČINA IZOLA,"BKS BANK AG, Bančna podružnica",SI05100010512-510008974,447.80,2017-04-10,Kolenc Igor,SI56350013500100091,BFKKSI22XXX,SI56012400100006381,BSLJSI2XXXX
9351296,2017-04-03,17:53:59,OBČINA IZOLA,"UNISTAR LC, zastopstvo, izdelava in vzdrževanje računalniške opreme in računalniških aplikacij d.o.o. Ljubljana",SI00007630-35-17000456,2417.43,2017-05-26,Kolenc Igor,SI56330000004645418,HAABSI22XXX,SI56012400100006381,BSLJSI2XXXX
9351395,2017-04-03,17:54:12,OBČINA IZOLA,"BKS BANK AG, Bančna podružnica",SI05100010512-510009130,714.59,2017-04-10,Kolenc Igor,SI56350013500100091,BFKKSI22XXX,SI56012400100006381,BSLJSI2XXXX
9351941,2017-04-03,17:55:20,OBČINA IZOLA,"BKS BANK AG, Bančna podružnica",SI05100010512-510009547,4907.41,2017-04-10,Kolenc Igor,SI56350013500100091,BFKKSI22XXX,SI56012400100006381,BSLJSI2XXXX
9352198,2017-04-03,17:55:54,OBČINA IZOLA,"BKS BANK AG, Bančna podružnica",SI05100010512-510009547,191.36,,Kolenc Igor,SI56350013500100091,BFKKSI22XXX,SI56012400100006381,BSLJSI2XXXX
9352482,2017-04-03,17:56:36,OBČINA IZOLA,"ARRIVA DOLENJSKA IN PRIMORSKA, družba za prevoz potnikov, d.o.o.",SI007-1700149,403.20,2017-05-19,Kolenc Igor,SI56031351000007275,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9353079,2017-04-03,17:57:53,OBČINA IZOLA,"BKS BANK AG, Bančna podružnica",SI05100010512-510009547,0.02,2017-04-10,Kolenc Igor,SI56350013500100091,BFKKSI22XXX,SI56012400100006381,BSLJSI2XXXX
9354086,2017-04-03,17:59:59,OBČINA IZOLA,"CENTER ZA STAREJŠE OBČANE LUCIJA, oskrba in varstvo starejših oseb in druge storitve d.o.o.",SI00010117000600,691.62,2017-05-19,Kolenc Igor,SI56101000039480547,BAKOSI2XXXX,SI56012400100006381,UJPLSI2DICL
9354193,2017-04-03,18:21:12,OBČINA IZOLA,Zasebni zavod Mali Mehurčki Koper,SI0080-17,314.46,2017-05-19,Kolenc Igor,SI56101000053669222,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9354422,2017-04-03,19:54:29,OBČINA IZOLA,DRUŠTVO PRIJATELJEV MLADINE IZOLA,SI002-2017,2439.55,2017-05-04,Kolenc Igor,SI56101000029189914,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9354965,2017-04-03,21:27:24,OBČINA IZOLA,SUMMIT LEASING SLOVENIJA d.o.o.,SI129999005082017,419.14,2017-04-07,Kolenc Igor,SI56029220254430704,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9355084,2017-04-03,21:27:53,OBČINA IZOLA,"BLIM računalniški inženiring, razvoj in prevajanje d.o.o.",SI000170972017,113.45,2017-05-11,Kolenc Igor,SI56610000011837548,HDELSI22XXX,SI56012400100006381,BSLJSI2XXXX
9356491,2017-04-03,21:33:31,OBČINA IZOLA,Banka Intesa Sanpaolo d.d.,SI051538-29250-0000772509,5.45,2017-04-07,Kolenc Igor,SI56101111020304044,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9357822,2017-04-03,21:38:21,OBČINA IZOLA,"TELEKOM SLOVENIJE, d.d.",SI122170310044257,6.11,,Kolenc Igor,SI56029220011058965,LJBASI2XXXX,SI56012400100006381,UJPLSI2DICL
9362087,2017-04-04,09:19:27,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017008001,4435.31,2017-05-26,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9362306,2017-04-04,09:25:10,OBČINA IZOLA,SKAT - Trgovina d.o.o.,SI004251-1001267,150.30,2017-05-19,Kolenc Igor,SI56101000000034915,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9362307,2017-04-04,09:25:10,OBČINA IZOLA,SKAT - Trgovina d.o.o.,SI004252-1001267,207.89,2017-05-19,Kolenc Igor,SI56101000000034915,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9362308,2017-04-04,09:25:10,OBČINA IZOLA,SKAT - Trgovina d.o.o.,SI004253-1001267,369.29,2017-05-19,Kolenc Igor,SI56101000000034915,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9367040,2017-04-04,11:09:25,OBČINA IZOLA,"Tovarna sanj, medijska agencija, d.o.o.",,555.10,,Kolenc Igor,SI56031351000524770,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9367317,2017-04-04,11:15:51,OBČINA IZOLA,OSNOVNA ŠOLA VOJKE ŠMUC IZOLA SCUOLA ELEMENTARE VOJKA ŠMUC ISOLA,SI120000930000013,2577.00,2017-05-19,Kolenc Igor,SI56012406030653796,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9367334,2017-04-04,11:20:16,OBČINA IZOLA,Rdeči križ Slovenije – Območno združenje Izola Croce rossa della Slovenia – Associazione territoriale di Isola,SI00201757,2458.20,2017-05-19,Kolenc Igor,SI56101000029190108,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9367372,2017-04-04,11:20:23,OBČINA IZOLA,Rdeči križ Slovenije – Območno združenje Izola Croce rossa della Slovenia – Associazione territoriale di Isola,SI00201756,1291.67,2017-05-19,Kolenc Igor,SI56101000029190108,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9368216,2017-04-04,11:53:08,OBČINA IZOLA,"GLG, projektiranje, d.o.o.",SI0015-2017,1220.00,2017-05-11,Kolenc Igor,SI56101000030448780,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9369766,2017-04-04,12:23:00,OBČINA IZOLA,PRESS CLIPPING družba za spremljanje in analizo medijev d.o.o.,SI002017769,470.75,2017-05-12,Kolenc Igor,SI56045150000145232,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9369781,2017-04-04,12:23:03,OBČINA IZOLA,ZABUKOVEC MTI vrednotenje nepremičnin in svetovanje d.o.o.,SI0068-2017-76,592.43,2017-05-19,Kolenc Igor,SI56031351000606347,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9369782,2017-04-04,12:23:03,OBČINA IZOLA,ZABUKOVEC MTI vrednotenje nepremičnin in svetovanje d.o.o.,SI0069-2017-76,368.92,2017-05-19,Kolenc Igor,SI56031351000606347,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9369783,2017-04-04,12:23:03,OBČINA IZOLA,ZABUKOVEC MTI vrednotenje nepremičnin in svetovanje d.o.o.,SI0070-2017-76,193.95,2017-05-19,Kolenc Igor,SI56031351000606347,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9371241,2017-04-04,13:06:06,OBČINA IZOLA,DELAVSKA HRANILNICA d.d. LJUBLJANA,SI003-51-20084,973.12,2017-04-18,Kolenc Igor,SI56610006100000062,HDELSI22XXX,SI56012400100006381,BSLJSI2XXXX
9371749,2017-04-04,13:07:01,OBČINA IZOLA,SRC sistemske integracije d.o.o.,SI005-11682-12752,211.06,2017-05-19,Kolenc Igor,SI56051008000087486,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9372170,2017-04-04,13:07:38,OBČINA IZOLA,DELAVSKA HRANILNICA d.d. LJUBLJANA,SI003-51-20074,2038.39,2017-04-18,Kolenc Igor,SI56610006100000062,HDELSI22XXX,SI56012400100006381,BSLJSI2XXXX
9372268,2017-04-04,13:07:48,OBČINA IZOLA,"Javno podjetje Uradni list Republike Slovenije, d.o.o.",SI0061073432,319.59,2017-05-19,Kolenc Igor,SI56029220011569767,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9372421,2017-04-04,13:08:04,OBČINA IZOLA,DELAVSKA HRANILNICA d.d. LJUBLJANA,SI003-51-20084,0.19,2017-04-18,Kolenc Igor,SI56610006100000062,HDELSI22XXX,SI56012400100006381,BSLJSI2XXXX
9373175,2017-04-04,13:34:37,OBČINA IZOLA,"OMV SLOVENIJA, trgovina z nafto in naftnimi derivati, d.o.o.",SI009700644-7057115099,576.06,2017-05-08,Kolenc Igor,SI56101000000020947,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9373821,2017-04-04,13:46:57,OBČINA IZOLA,ZDRAVSTVENI DOM IZOLA,SI00114-17000503,56.70,2017-05-19,Kolenc Igor,SI56012406030920740,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9374062,2017-04-04,13:54:33,OBČINA IZOLA,ZDRAVSTVENI DOM IZOLA,SI00114-17000506,113.40,2017-05-19,Kolenc Igor,SI56012406030920740,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9374499,2017-04-04,14:09:45,OBČINA IZOLA,"HOTEL MARINA, hoteli in turizem, d.o.o.",SI00260143-2017,379.61,2017-05-12,Kolenc Igor,SI56101000039816070,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9376576,2017-04-04,15:02:43,OBČINA IZOLA,"OTOK, zavod za razvijanje filmske kulture Ljubljana",SI001-2017,7163.58,,Kolenc Igor,SI56101000046894160,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9380624,2017-04-04,19:17:59,OBČINA IZOLA,Banka Intesa Sanpaolo d.d.,SI99,0.45,,Kolenc Igor,SI56101111020304044,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9380804,2017-04-04,19:18:21,OBČINA IZOLA,"NEPREMIČNINSKI SKLAD POKOJNINSKEGA IN INVALIDSKEGA ZAVAROVANJA, d.o.o.",SI00201730000743,82.01,,Kolenc Igor,SI56051008010457659,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9382607,2017-04-04,20:58:40,OBČINA IZOLA,"Vantage Leasing, družba za financiranje, consulting in trgovino, d.o.o. - v likvidaciji",SI129271400602663,206.83,2017-04-07,Kolenc Igor,SI56300000080057434,SABRSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9382625,2017-04-04,20:58:44,OBČINA IZOLA,ABANKA d.d.,SI05948861-873969-20,2412.37,2017-04-12,Kolenc Igor,SI56010000000500021,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9382649,2017-04-04,20:58:49,OBČINA IZOLA,"PORSCHE LEASING SLO d.o.o. firma za leasing, Ljubljana",SI128101116122094,191.53,2017-05-12,Kolenc Igor,SI56290000003155073,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9383512,2017-04-04,21:17:35,OBČINA IZOLA,"Arhitekturno projektiranje, Tjaša Škrbina, s.p.",SI0000-17-0000004,1550.71,,Kolenc Igor,SI56031351000115721,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9384528,2017-04-05,00:43:57,OBČINA IZOLA,"PETROL, Slovenska energetska družba, d.d., Ljubljana",SI05700481425750,43.28,2017-05-04,Kolenc Igor,SI56290000101824249,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
9386183,2017-04-05,06:51:06,OBČINA IZOLA,ABANKA d.d.,SI05100340-0044-1716883,516.67,2017-04-18,Kolenc Igor,SI56010000000500021,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9389050,2017-04-05,08:57:00,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-17000619,290.36,2017-05-08,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9389540,2017-04-05,09:10:20,OBČINA IZOLA,Dom na Krasu,SI120017600122057,1396.68,2017-05-26,Kolenc Igor,SI56011006030300883,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9391913,2017-04-05,10:10:52,OBČINA IZOLA,"E 3, ENERGETIKA, EKOLOGIJA, EKONOMIJA, d.o.o.",SI124287506458420,35.16,2017-05-08,Kolenc Igor,SI56047500001868368,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9394294,2017-04-05,10:47:17,OBČINA IZOLA,"MIV SERVIS, storitve, trgovina in proizvodnja, d.o.o.",SI0017000262-001781,1988.60,2017-05-26,Kolenc Igor,SI56031211000612562,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9394961,2017-04-05,11:13:40,OBČINA IZOLA,CENTER ZA USPOSABLJANJE ELVIRA VATOVEC STRUNJAN CENTRO DI ABILITAZIONE ELVIRA VATOVEC STRUGNANO,SI0094-11160,59.12,2017-05-05,Kolenc Igor,SI56012906030690825,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9399663,2017-04-05,13:09:19,OBČINA IZOLA,"Dom upokojencev Idrija, oskrba in varstvo starostnikov, d.o.o.",SI00020117000583,328.89,2017-05-19,Kolenc Igor,SI56047520001922008,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9401121,2017-04-05,13:30:09,OBČINA IZOLA,"VESOLJE MALČKOV, zasebni vrtec, d.o.o.",SI0081-2017,143.14,2017-05-12,Kolenc Igor,SI56020530261272209,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9401828,2017-04-05,13:51:56,OBČINA IZOLA,"GGS podjetje za geodetsko, gradbeno in svetovalno dejavnost, d.o.o. Koper",SI00065-2017,232.86,2017-05-19,Kolenc Igor,SI56101000032615663,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9402725,2017-04-05,14:09:21,OBČINA IZOLA,"GGS podjetje za geodetsko, gradbeno in svetovalno dejavnost, d.o.o. Koper",SI00066-2017,292.80,2017-05-19,Kolenc Igor,SI56101000032615663,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9405433,2017-04-05,14:59:31,OBČINA IZOLA,"RADIOTELEVIZIJA SLOVENIJA javni zavod, Ljubljana",SI121012852030479,15.08,,Kolenc Igor,SI56011008493106536,BSLJSI2XXXX,SI56012400100006381,UJPLSI2DICL
9406385,2017-04-05,15:16:34,OBČINA IZOLA,POŠTA SLOVENIJE d.o.o.,SI05170974120-102593-16,4196.95,2017-05-19,Kolenc Igor,SI56045150001110867,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9406386,2017-04-05,15:16:35,OBČINA IZOLA,POŠTA SLOVENIJE d.o.o.,SI05170974138-102593-16,3006.72,2017-05-19,Kolenc Igor,SI56045150001110867,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9406947,2017-04-05,15:28:28,OBČINA IZOLA,OSNOVNA ŠOLA IVANA BABIČA-JAGRA MAREZIGE,SI120004900010049,192.50,2017-05-19,Kolenc Igor,SI56012506030656604,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9407940,2017-04-05,15:54:13,OBČINA IZOLA,CENTER ZA SOCIALNO DELO IZOLA,SI99,320.34,,Kolenc Igor,SI56011006030302241,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9408631,2017-04-05,16:12:15,OBČINA IZOLA,CENTER ZA SOCIALNO DELO IZOLA,SI99,19496.40,,Kolenc Igor,SI56011006030302241,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9408674,2017-04-05,16:14:14,OBČINA IZOLA,CENTER ZA SOCIALNO DELO IZOLA,SI99,541.67,,Kolenc Igor,SI56011006030302241,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9412249,2017-04-05,18:26:06,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008199224,14565.25,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9413061,2017-04-05,18:36:12,OBČINA IZOLA,Banka Intesa Sanpaolo d.d.,SI99,8.01,,Kolenc Igor,SI56101111020304044,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
9423201,2017-04-05,20:06:18,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008195415,75.58,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9423623,2017-04-05,20:21:56,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008195407,10.77,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9423637,2017-04-05,20:21:58,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008195423,51.98,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9423924,2017-04-05,20:37:44,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008195393,57.69,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9424008,2017-04-05,20:53:37,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008195440,12.94,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9424463,2017-04-05,21:47:07,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008195431,51.76,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9424503,2017-04-05,21:52:30,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008195458,39.93,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9424900,2017-04-05,22:22:33,OBČINA IZOLA,"ZASEBNI VRTEC RAČKA, d.o.o.",SI002017105,1094.77,,Kolenc Igor,SI56043210001848746,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9424924,2017-04-05,22:22:50,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008209610,424.63,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9425160,2017-04-05,22:39:46,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008208118,96.58,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
9425421,2017-04-05,22:51:37,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123200008205054,75.55,2017-05-12,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
